Gender,GivenName
female,Надежда
male,Юлий
male,Карл
male,Ролан
female,Жанна
male,Родион
female,Ангелина
male,Иммануил
male,Борислав
male,Доминик
male,Леон
female,Полина
female,Ксения
male,Моисей
female,Ия
female,Кристина
female,Ребекка
female,Вероника
female,Гульназ
male,Герман
male,Вадим
female,Эльвира
female,Ефимия
female,Нонна
female,Кира
female,Алина
male,Адам
male,Савва
female,Иоланта
male,Лазарь
male,Закир
female,Алина
female,Каролина
male,Доминик
female,Милена
female,Лика
male,Глеб
male,Эдгар
male,Владлен
male,Поликарп
female,Лариса
male,Макар
female,Гликерия
male,Юлиан
male,Филипп
male,Валерий
male,Ярополк
male,Максим
female,Бронислава
male,Искандер
female,Лилия
male,Олесь
female,Эмма
female,Динара
female,Олимпиада
female,Наталья
female,Анжела
male,Савва
female,Елизавета
female,Клеопатра
male,Лев
male,Ян
male,Герасим
male,Доминик
male,Денис
female,Ида
female,Инна
female,Ванесса
male,Равиль
male,Мефодий
female,Дана
male,Терентий
female,Рахиль
male,Севастьян
female,Лина
male,Ян
female,Матрена
male,Святослав
female,Милана
female,Ксения
female,Виталия
male,Олег
male,Илларион
female,Людмила
male,Рудольф
male,Никифор
female,Наталия
female,Ксения
male,Владислав
female,Эрика
male,Давид
male,Вениамин
female,Майя
female,Зарина
female,Томила
female,Гульназ
male,Муслим
male,Елисей
male,Валентин
female,Акулина
male,Дмитрий
male,Митрофан
male,Евдоким
male,Спиридон
female,Надежда
female,Ефимия
female,Любовь
male,Иммануил
female,Люция
male,Оскар
male,Никанор
male,Леон
male,Вячеслав
male,Пантелеймон
female,Агния
female,Наина
male,Платон
male,Остап
male,Корнелий
female,Ванесса
male,Карп
male,Прохор
female,Гликерия
male,Митрофан
female,Симона
male,Самсон
female,Люция
male,Виталий
male,Валерий
female,Изабелла
female,Гликерия
male,Адам
male,Давид
female,Лика
male,Трофим
female,Гузель
male,Демьян
male,Тигран
male,Мирослав
male,Мурат
male,Булат
male,Владлен
female,Инга
female,Виктория
male,Рустам
female,Елизавета
male,Максим
female,Диана
female,Зара
female,Ангелина
male,Яромир
male,Глеб
male,Емельян
male,Муслим
male,Филипп
female,Татьяна
female,Вера
female,Таисия
male,Константин
male,Малик
female,Кора
female,Нелли
female,Милена
male,Иммануил
male,Кирилл
female,Нелли
female,Томила
female,Каролина
male,Гавриил
female,Лилия
female,Пелагея
male,Ахмет
male,Ян
female,Анфиса
female,Ангелина
male,Игорь
female,Лада
male,Алексей
male,Савелий
female,Иветта
male,Федот
male,Мирон
female,Ядвига
female,Фрида
female,Лилит
female,Нателла
male,Рашид
female,Гелла
male,Геннадий
male,Илья
female,Жасмин
male,Самсон
male,Владимир
male,Никодим
male,Фома
female,Кира
male,Армен
female,Люция
female,Зарина
female,Наина
female,Фатима
female,Анжела
male,Федот
male,Карп
female,Дарья
male,Порфирий
female,Ираида
female,Светлана
male,Всеволод
male,Исмаил
female,Флора
male,Илларион
male,Ираклий
male,Станислав
female,Полина
male,Владислав
female,Люция
male,Харитон
female,Ангелина
male,Евдоким
female,Жасмин
female,Инна
male,Юлий
male,Карп
male,Мефодий
male,Севастьян
male,Эрнест
female,Василиса
female,Фекла
male,Аркадий
male,Трофим
male,Эммануил
male,Сидор
female,Эмма
female,Гульназ
male,Христофор
female,Любовь
male,Арсений
female,Грета
female,Дана
female,Анисья
female,Эрика
male,Ринат
female,Станислава
male,Матвей
male,Альберт
male,Альберт
male,Никанор
male,Валентин
male,Артур
female,Марина
female,Валентина
male,Ахмет
male,Эммануил
female,Евгения
male,Илларион
female,Сандра
male,Ринат
male,Александр
male,Савелий
male,Гор
female,Янина
male,Ипполит
female,Ирина
male,Петр
female,Римма
male,Исмаил
male,Павел
male,Виталий
male,Наил
male,Адам
male,Терентий
male,Муслим
female,Бронислава
male,Даниил
male,Эрнест
male,Анатолий
male,Самсон
male,Авдей
female,Нонна
female,Елизавета
female,Анфиса
female,Лилия
female,Антонина
female,Милана
female,Нателла
male,Гаврила
female,Римма
female,Ванесса
female,Кристина
female,Грета
female,Иоланта
male,Олесь
male,Виктор
male,Иммануил
female,Таисия
female,Мирра
female,Злата
male,Роберт
male,Вячеслав
female,Ника
female,Любовь
male,Назар
female,Иветта
male,Гаврила
female,Сара
male,Ксенофонт
female,Изабелла
male,Ярополк
female,Эвелина
female,Серафима
female,Жасмин
female,Ева
female,Лия
female,Камилла
female,Нинель
male,Эрнест
male,Лука
female,Зара
female,Камилла
female,Ирма
male,Александр
female,Динара
female,Инна
male,Никифор
male,Олесь
female,Глафира
female,Клеопатра
female,Матильда
female,Фатима
male,Рафик
male,Богдан
male,Николай
female,Наина
male,Никифор
male,Прохор
female,Клара
female,Руслана
female,Симона
female,Божена
male,Алексей
male,Оскар
female,Устиния
male,Давид
female,Екатерина
female,Регина
female,Сабина
male,Гордей
male,Юрий
male,Роберт
